cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file,first_model_name,first_model_q,first_global_rank,first_metal_rank
HELDEJ_SL,Zn,Unmodified,0,414.189,3.011919679180277,5.22361,0.311876,0.4356,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.97205574729658,1030,76
ic5b00130_si_002_clean,Zn,Unmodified,0,419.044,3.0712574335869265,5.93683,0.321748,0.4314,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.97205574729658,1031,76
TONWUO_clean,Zn,Unmodified,0,453.412,2.9912221114571294,4.69191,0.339064,0.4408,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.97205574729658,1032,76
GESNOI_clean,Nd,Unmodified,0,396.736,2.8881170350056466,6.41874,0.286455,0.4826,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv,GBDT,126.27522345829402,1033,27
LACJAC_clean,Zn,Unmodified,0,387.126,2.99281370923162,4.56325,0.289649,0.461,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.2255103607085,1034,77
XUYXAR_clean,Zn,Unmodified,0,381.179,3.0003226830439242,4.42154,0.285915,0.432,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.2255103607085,1035,77
XEQGEH_clean,Zn,Unmodified,0,534.274,3.0635591475535024,4.49557,0.409195,0.4704,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,126.20930098146643,1036,78
ja507971r_si_004_clean,Zn,Unmodified,0,412.999,2.9805011634410734,4.53044,0.307736,0.4518,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,125.74170859241201,1037,79
FUVDEH11_clean,Zn,Unmodified,0,310.921,3.0124179453944895,6.87873,0.234156,0.3836,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,125.02382599764547,1038,80
FUVDEH12_clean,Zn,Unmodified,0,295.002,3.0334845187490256,6.7205,0.223721,0.372,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,125.02382599764547,1039,80
FUVDEH02_clean,Zn,Unmodified,0,301.134,3.0819103787682556,7.02003,0.232017,0.3806,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,125.02382599764547,1040,80
MUJPUE_clean,Zn,Unmodified,0,455.993,3.023642906799008,6.48776,0.34469,0.4824,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.81154201097523,1041,81
cg500033b_si_003_clean,Zn,Unmodified,0,576.623,3.029424771471134,4.83661,0.436709,0.5058,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.55457594501904,1042,82
IFEPUG03_clean,Zn,Unmodified,0,328.098,2.995080738072161,6.99241,0.24567,0.393,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.04896583403516,1043,83
IFEPUG02_clean,Zn,Unmodified,0,335.085,3.0063297372308524,7.03312,0.251844,0.3982,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.04896583403516,1044,83
FUVDEH10_clean,Zn,Unmodified,0,318.104,3.045582576767347,7.04062,0.242203,0.3892,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.04896583403516,1045,83
FUVDEH_clean,Zn,Unmodified,0,322.187,3.034585504691375,6.96664,0.244426,0.3906,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.04896583403516,1046,83
FUVDEH09_clean,Zn,Unmodified,0,330.314,3.030570911314688,7.0294,0.25026,0.397,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,124.04896583403516,1047,83
IVEQAC_clean,Ti,Unmodified,0,420.551,2.7601789081466936,4.74809,0.290199,0.4406,300.0,500.0,720.0,7.0,298.0,4.0,140.0,10.0,1.54,2019-11-01-ASR-internal_14142.csv,GBDT,123.98689509352008,1048,7
FOTNIN_clean,Zr,Unmodified,0,3183.71,4.8128252887354686,33.62157,3.83066,0.9206,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,123.35993649166387,1049,11
FUVDEH01_clean,Zn,Unmodified,0,334.414,2.978152828529906,7.23867,0.248984,0.397,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,122.81861867915059,1050,84
OGUZIA_clean,Zn,Unmodified,0,224.81,2.9792802811262846,4.34698,0.167443,0.402,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,122.73004174053071,1051,85
TOHDEB_clean,Zn,Unmodified,0,169.274,3.0868060068291645,7.22857,0.130629,0.3352,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,119.56898207390695,1052,86
HIFGOU_clean,Zn,Unmodified,0,624.495,3.022435728068279,5.85401,0.471874,0.521,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,119.14067757903473,1053,87
JOLYEQ_clean,Zr,Unmodified,0,702.494,2.7767753176539585,10.48054,0.487667,0.5464,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,118.66920335724008,1054,12
MUVGUG_clean,Zn,Unmodified,0,755.465,3.048559496469062,5.3049,0.57577,0.5644,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.67384210928113,1055,88
ESASAU_clean,Zn,Unmodified,0,459.514,2.811683648376328,5.00328,0.323002,0.4448,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1056,89
VIWHUG_clean,Zn,Unmodified,0,464.125,2.821343388095879,4.81929,0.327364,0.4514,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1057,89
QUPHUF_clean,Zn,Unmodified,0,493.241,2.9565263228320435,5.02709,0.36457,0.4654,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1058,89
CACBUG_clean,Zn,Unmodified,0,481.501,2.9588972816255836,4.28617,0.356178,0.4628,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1059,89
BENXUP_clean,Zn,Unmodified,0,443.252,2.9486612581556315,4.10218,0.32675,0.4814,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1060,89
CILKOZ_clean,Zn,Unmodified,0,442.855,2.9400955165912093,4.46855,0.325509,0.47,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1061,89
PEGCAH_clean,Zn,Unmodified,0,460.035,2.971486952079733,4.41751,0.341747,0.4816,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1062,89
DAMFEF_clean,Zn,Unmodified,0,405.464,2.8579405323283944,5.19256,0.289698,0.4246,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1063,89
ECIWOC_clean,Zn,Unmodified,0,408.141,2.900576026422241,5.05411,0.295961,0.4148,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1064,89
YUZXAT_clean,Zn,Unmodified,0,506.735,2.9333280708851768,5.15837,0.371605,0.4692,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1065,89
ic302758g_si_002_clean,Zn,Unmodified,0,480.261,2.923585300492857,5.94758,0.351021,0.4578,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1066,89
DUWFOS_clean,Zn,Unmodified,0,418.043,2.817815392196496,4.7722,0.294492,0.462,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.64966181064953,1067,89
DAMFAB_clean,Zn,Unmodified,0,431.313,2.712406071692715,5.34612,0.292474,0.4268,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1068,90
DUHXIP_clean,Zn,Unmodified,0,529.696,2.7304567147949013,5.38027,0.361578,0.4624,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1069,90
WECJAR_clean,Zn,Unmodified,0,442.122,2.681513247474679,5.22485,0.296389,0.4314,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1070,90
FESTUT_clean,Zn,Unmodified,0,423.257,2.68883444337601,4.58957,0.284517,0.5446,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1071,90
HIHJUF_clean,Zn,Unmodified,0,498.99,2.7487284314314917,5.86426,0.342897,0.506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1072,90
OSAXAI_clean,Zn,Unmodified,0,490.691,2.725699065195816,4.39347,0.334369,0.4368,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.41291128977836,1073,90
INARUM_clean,Zn,Unmodified,0,493.444,2.796378109775375,4.27147,0.344964,0.5148,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.16147094039,1074,91
ROMQAN_clean,Zn,Unmodified,0,430.33,2.798029419282876,4.67601,0.301019,0.452,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,117.16147094039,1075,91
DEBGIA_clean,Zn,Unmodified,0,541.36,2.852630412294961,4.22344,0.386075,0.5062,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.88690704481938,1076,92
NUCBIY_clean,Zn,Unmodified,0,590.137,2.74473215541476,5.06822,0.404942,0.4806,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.65015652394821,1077,93
TEVZEA_clean,Zn,Unmodified,0,319.434,2.821628254975989,4.59329,0.225331,0.444,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.14054024712138,1078,94
HOVGEG_clean,Zn,Unmodified,0,359.307,2.848216149420969,5.72288,0.255846,0.4442,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.14054024712138,1079,94
LETRUZ_clean,Zn,Unmodified,0,339.719,2.868347075082642,4.21864,0.243608,0.4442,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.14054024712138,1080,94
TACPOD_clean,Zn,Unmodified,0,349.679,2.8841651915042084,5.92922,0.252133,0.4304,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,116.14054024712138,1081,94
TACPET_clean,Zn,Unmodified,0,355.803,2.714771938404117,6.03338,0.241481,0.4186,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.90378972625021,1082,95
AVIMIC_clean,Zn,Unmodified,0,395.202,2.689854808427083,5.83174,0.265759,0.4036,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.90378972625021,1083,95
ATULIM_clean,Zn,Unmodified,0,336.032,2.6731620798019233,4.7399,0.224567,0.3948,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.90378972625021,1084,95
GIDKOU_clean,Zn,Unmodified,0,401.837,2.7362637089167996,4.78674,0.274883,0.4798,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.90378972625021,1085,95
ROTQIC_clean,Zn,Unmodified,0,547.773,2.6575534025956005,4.94875,0.363934,0.481,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.74182640030293,1086,96
FUVDEH03_clean,Zn,Unmodified,0,297.36,2.9336427226257733,6.89105,0.218087,0.3654,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.70143206099843,1087,97
TEVZOK_clean,Zn,Unmodified,0,319.407,2.7792377750018007,4.56897,0.221927,0.4392,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.65234937686185,1088,98
FUVDEH04_clean,Zn,Unmodified,0,285.189,2.840081489819032,6.74437,0.20249,0.3518,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.53427188798182,1089,99
ERANAO_clean,Zr,Unmodified,0,79.0,2.7405569620253165,3.91189,0.054126,0.3488,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,115.50273507025038,1090,13
KUJTUG_clean,Zn,Unmodified,0,490.215,2.8169843844027618,6.64483,0.345232,0.462,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.48914807432818,1091,100
SITTUM_clean,Zn,Unmodified,0,435.791,2.8894584789497717,6.67296,0.3148,0.4524,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.48914807432818,1092,100
IFEPUG_SL,Zn,Unmodified,0,470.459,2.772288339685286,8.50919,0.326062,0.441,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.00095720406865,1093,101
IFEQAN_SL,Zn,Unmodified,0,481.879,2.7236048883640915,8.46927,0.328112,0.4438,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,115.00095720406865,1094,101
ja403810k_si_002_clean,Zn,Unmodified,0,2772.25,3.1282315808458834,24.11444,2.16806,0.86,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.82823866085242,1095,102
RAVWUI_clean,Zn,Unmodified,0,3019.95,3.365843805361016,36.78756,2.54117,0.8506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.82823866085242,1096,102
IFEPUG04_clean,Zn,Unmodified,0,330.322,2.840379992855456,6.86283,0.23456,0.3814,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.72657189738811,1097,103
PACHUZ_clean,Zn,Unmodified,0,366.207,2.858459832826789,6.79007,0.261697,0.439,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.72657189738811,1098,103
SOHMOS_clean,Zn,Unmodified,0,348.061,2.8680260069355663,6.80627,0.249562,0.4536,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.72657189738811,1099,103
IFEQER_clean,Zn,Unmodified,0,351.12,2.8493506493506495,7.19047,0.250116,0.394,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.72657189738811,1100,103
OPUDOT_clean,Zn,Unmodified,0,224.733,2.9698887123831392,4.54754,0.166858,0.4012,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.63799495876823,1101,104
SAPBIW_charged,Zn,Unmodified,0,2993.76,3.8858291913847474,28.19349,2.90831,0.889,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.5858669148295,1102,105
ja403810k_si_003_clean,Zn,Unmodified,0,3128.75,4.597171394326808,31.39938,3.59585,0.9088,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.5858669148295,1103,105
UHUPOD01_clean,Zn,Unmodified,0,4564.06,4.291372155493135,33.07784,4.89652,0.937,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.5858669148295,1104,105
UHUPOD_clean,Zn,Unmodified,0,4590.41,4.272202265157143,33.08695,4.90279,0.9382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.5858669148295,1105,105
FUVDEH13_clean,Zn,Unmodified,0,319.498,2.7069590419971328,6.5322,0.216217,0.3658,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.23838102712858,1106,106
IFEPUG05_clean,Zn,Unmodified,0,322.211,2.7726924282535355,6.85642,0.223348,0.3698,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.23838102712858,1107,106
TACPAP_clean,Zn,Unmodified,0,367.968,2.728019827811114,6.18933,0.250956,0.428,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.23838102712858,1108,106
TACPIX_clean,Zn,Unmodified,0,368.246,2.719975233946873,6.11363,0.250405,0.4286,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.23838102712858,1109,106
EPECOT_clean,Zn,Unmodified,0,569.283,2.745903179964974,6.95752,0.390799,0.4962,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,114.2382024382385,1110,107
FUVDEH06_clean,Zn,Unmodified,0,229.169,2.967975598793903,6.60161,0.170042,0.3004,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,113.22402660903496,1111,108
FUVDEH08_clean,Zn,Unmodified,0,214.991,2.823057709392486,6.59075,0.151733,0.278,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,113.22402660903496,1112,108
FUVDEH07_clean,Zn,Unmodified,0,223.94,2.883397338572832,6.60769,0.161427,0.2898,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,113.22402660903496,1113,108
LABPEM_clean,Zn,Unmodified,0,239.53,2.7333361165616,6.18341,0.163679,0.4104,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.73583573877544,1114,109
FUVDEH05_clean,Zn,Unmodified,0,232.53,2.7554466090396934,7.30465,0.160181,0.3024,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.73583573877544,1115,109
FUVGAG_clean,Zn,Unmodified,0,210.499,2.6867966118603888,6.54806,0.141392,0.2642,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.73583573877544,1116,109
FAVDIS_clean,Zn,Unmodified,0,210.151,2.7115930925858076,7.08952,0.142461,0.4708,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.73583573877544,1117,109
FUVFUZ_clean,Zn,Unmodified,0,213.803,2.753581568079026,6.56118,0.147181,0.2718,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.73583573877544,1118,109
FUVGAG01_clean,Zn,Unmodified,0,206.525,2.6873453577048783,6.51649,0.138751,0.2612,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.24346233615829,1119,110
FUVGAG02_clean,Zn,Unmodified,0,204.912,2.659385492308893,6.44753,0.136235,0.2574,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.24346233615829,1120,110
IFEPUG06_clean,Zn,Unmodified,0,318.691,2.6561151711218707,6.7419,0.21162,0.3576,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,112.1743983143693,1121,111
PUVFIX01_clean,Zn,Unmodified,0,163.748,2.8459095683611406,5.47225,0.116503,0.3624,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,111.66055648699317,1122,112
JUJMOS_clean,Zn,Unmodified,0,867.739,2.8217148243884393,10.00436,0.612128,0.6146,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,109.78267263735104,1123,113
NUWVIM_clean,Zn,Unmodified,0,619.05,2.7129827962200146,4.95462,0.419868,0.4914,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,109.76400425972678,1124,114
MUVHAN_clean,Zn,Unmodified,0,799.629,2.816110971463016,5.19525,0.562961,0.5542,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,109.51159609869846,1125,115
MUVHER_clean,Zn,Unmodified,0,777.67,2.910324430671108,5.24679,0.565818,0.5526,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,109.51159609869846,1126,115
OLOPEM_clean,Zn,Unmodified,0,611.164,2.853957366598818,4.92877,0.436059,0.512,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,109.19165261863188,1127,116
QOZPOM_clean,Zn,Unmodified,0,717.419,2.88446221803437,4.94177,0.517342,0.5788,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,108.35144817263408,1128,117
HIMSAY_clean,Zn,Unmodified,0,764.352,2.8574583437997156,5.16871,0.546026,0.5382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,108.35144817263408,1129,117
MUVGOA_clean,Zn,Unmodified,0,725.471,2.943930219126609,5.03839,0.533934,0.5306,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,108.35144817263408,1130,117
KIPKIF_clean,Zn,Unmodified,0,664.375,2.9677456255879586,10.444,0.492924,0.5474,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,108.04182667524057,1131,118
BAXFIR01_clean,Fe,Unmodified,0,417.597,3.4983967796703523,4.08461,0.36523,0.4766,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,106.71275290892619,1132,21
BAXGAK_clean,Fe,Unmodified,0,417.302,3.4571988631734327,4.01414,0.360674,0.4712,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,106.71275290892619,1133,21
VAGTUU_clean,Zn,Unmodified,0,696.007,2.7648227675871078,6.4105,0.481084,0.5728,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,106.54836644053452,1134,119
RIGPEE_clean,Cu,Unmodified,0,485.277,3.1320998110357587,4.3699,0.379984,0.468,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1135,30
XEFGAQ_clean,Cu,Unmodified,0,437.135,3.387941940132911,4.04864,0.370247,0.4578,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1136,30
GAKTET_clean,Cu,Unmodified,0,442.182,3.107182110533671,4.25974,0.343485,0.4394,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1137,30
FIBHEF_clean,Cu,Unmodified,0,490.41,3.089235537611386,4.71927,0.378748,0.5074,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1138,30
NERTAH_clean,Cu,Unmodified,0,441.88,3.2374581334298904,4.54882,0.357642,0.4772,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1139,30
RIGPEE01_clean,Cu,Unmodified,0,452.592,3.2644059108424366,4.32886,0.369361,0.462,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1140,30
DORYUG_clean,Cu,Unmodified,0,405.876,3.0892489331717075,4.30528,0.313463,0.4236,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,106.13448254196737,1141,30
