cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file
AQUDAT_clean,Cu,Unmodified,0,138.463,6.831399001899425,3.98099,0.236474,0.3916,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AQUDEX_clean,Cu,Unmodified,0,148.77,6.451193116891846,4.02336,0.239936,0.3954,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AQUDOH_clean,Cu,Unmodified,0,150.143,6.467913922060968,4.03231,0.242778,0.397,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARAFEF_clean,Cu,Unmodified,0,2222.3,1.4863681771138009,8.89536,0.825789,0.6918,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARAFIJ_clean,Cu,Unmodified,0,1847.59,1.4973040555534507,7.45121,0.691601,0.6538,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARAFOP_clean,Cu,Unmodified,0,1151.25,1.6926471226927253,5.6675,0.487165,0.5694,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARAJEK_clean,Cu,Unmodified,0,878.992,1.9711260170741032,6.22212,0.433151,0.5082,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARAKAH_clean,Zn,Unmodified,0,915.371,1.8550817100388803,5.78749,0.424522,0.5034,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ARINOF_clean,Cu,Unmodified,0,665.951,2.429722306896453,4.65727,0.404519,0.4696,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARINUL_clean,Cu,Unmodified,0,544.15,3.234365524212074,4.74057,0.439995,0.4952,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ARUYOB_clean,Zn,Unmodified,0,680.429,1.9969636802664201,4.66265,0.339698,0.5858,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ARUYUH01_clean,Zn,Unmodified,0,898.154,1.620140866711054,4.94052,0.363784,0.6094,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ARUYUH_clean,Zn,Unmodified,0,774.446,1.8231716607742825,4.6223,0.352987,0.5928,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASACON_clean,Zn,Unmodified,0,555.703,1.8328135712781828,6.42024,0.254625,0.4528,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASALAH_clean,Zn,Unmodified,0,79.0,18.49326582278481,4.30888,0.365242,0.508,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASALIP_clean,Zn,Unmodified,0,79.0,15.61686075949367,4.03121,0.308433,0.4626,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASEYII_clean,Zn,Unmodified,0,2292.69,1.297249955292691,8.84649,0.743548,0.6506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASINAT_clean,Zn,Unmodified,0,2562.17,1.4482505064066786,9.7655,0.927666,0.6748,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASINEX_clean,Zn,Unmodified,0,2801.34,1.5175166170475558,12.53569,1.06277,0.7014,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASINIB_clean,Cu,Unmodified,0,2773.85,1.5436595345818989,12.40052,1.07047,0.713,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASIQEA_clean,Cu,Unmodified,0,1681.44,1.6425920639451899,8.85063,0.69048,0.6232,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASIQIE_clean,Cu,Unmodified,0,1697.06,1.6227381471485982,9.00205,0.688471,0.6152,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASIVAB_clean,Cu,Unmodified,0,4325.4,1.3659129791464375,12.32132,1.47703,0.795,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASUJAB_clean,Zn,Unmodified,0,1911.4,1.2261379093857907,7.27527,0.58591,0.6072,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASUJIJ_clean,Zn,Unmodified,0,79.0,17.129974683544305,4.5403,0.338317,0.4754,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ASUKEE01_clean,Cu,Unmodified,0,506.139,3.3504155972963945,4.79531,0.423944,0.504,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASUKEE_clean,Cu,Unmodified,0,517.491,3.296559746932797,4.78914,0.426485,0.5058,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ASUWUI_clean,Zn,Unmodified,0,943.517,1.9825991476571168,7.16113,0.467654,0.5382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATAFIK_clean,Zn,Unmodified,0,1722.65,1.22150640002322,6.40025,0.526057,0.6392,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATAYAX_clean,Zn,Unmodified,0,3072.5,1.1958730675345808,10.41989,0.91858,0.7182,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATAYEB_clean,Cu,Unmodified,0,2845.11,1.1997975473707516,10.54748,0.853389,0.7048,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ATEXII_clean,Zn,Unmodified,0,79.0,18.29032911392405,4.45326,0.361234,0.4834,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATOBIW_clean,Zn,Unmodified,0,1047.21,1.8295814593061561,7.08528,0.478989,0.533,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATOGEV_clean,Zn,Unmodified,0,874.522,1.7036735496648454,5.55487,0.372475,0.6026,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATOWIQ_clean,Zn,Unmodified,0,2055.19,1.5296454342420895,9.54888,0.785928,0.6812,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATOWOW_clean,Zn,Unmodified,0,2052.45,1.5347979244317769,9.60606,0.787524,0.6816,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATOXEN_clean,Zn,Unmodified,0,338.596,4.205637396779643,4.55968,0.356003,0.4716,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATULIM_clean,Zn,Unmodified,0,336.032,2.6731620798019233,4.7399,0.224567,0.3948,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ATURIS_clean,In,Unmodified,0,4391.96,1.2977987049062378,9.42302,1.42497,0.7926,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
AVAJUE_clean,Cu,Unmodified,0,6088.87,3.724270677482029,37.52571,5.66915,0.9304,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVAKAL_clean,Cu,Unmodified,0,6072.13,2.8996810015595846,26.25291,4.40181,0.913,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVAKEP_clean,Cu,Unmodified,0,5799.87,2.505959616336228,25.17564,3.63356,0.8902,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVEHAM_clean,Cu,Unmodified,0,434.955,3.575404352174363,4.51878,0.388785,0.4704,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVELOD_clean,Cu,Unmodified,0,1842.51,1.4317382266582002,8.08398,0.659498,0.6036,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVEQID_clean,Zn,Unmodified,0,2819.83,1.2428068358730846,7.54994,0.876126,0.702,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AVESOL_clean,Zn,Unmodified,0,2500.02,1.108968728250174,5.87217,0.693111,0.6616,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AVIMIC_clean,Zn,Unmodified,0,395.202,2.689854808427083,5.83174,0.265759,0.4036,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AVIMOI_clean,Zn,Unmodified,0,927.807,1.8199129775912448,5.73292,0.422132,0.5176,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AVITUU_clean,Cu,Unmodified,0,2507.52,1.5693864854517612,11.69294,0.983817,0.6994,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVUDAX_clean,Cu,Unmodified,0,1606.86,1.4330134548124915,5.88567,0.575663,0.5746,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AVUPIR_SL,Zr,Unmodified,0,79.0,14.66060759493671,3.63524,0.289547,0.4362,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv
AWAJIT_clean,Zn,Unmodified,0,79.0,16.464759493670886,5.17601,0.325179,0.4418,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWAREV_clean,Zn,Unmodified,0,387.757,2.5089218247510687,4.9083,0.243213,0.456,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWARIZ_clean,Zn,Unmodified,0,384.994,2.5213691641947666,4.91504,0.242678,0.4558,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEDOW_charged,Zn,Unmodified,0,934.006,2.2416044436545377,7.01648,0.523418,0.555,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEDUC_charged,Zn,Unmodified,0,79.0,16.156151898734176,4.17197,0.319084,0.424,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWENAT_clean,Cu,Unmodified,0,1777.64,1.3671947075898383,8.40904,0.607595,0.607,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AWEVIJ_clean,Zn,Unmodified,0,2151.16,1.5946521876568922,10.6197,0.857588,0.6408,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEXOR_clean,Zn,Unmodified,0,909.584,1.9010756565638798,6.82031,0.432297,0.5078,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEXUX_clean,Zn,Unmodified,0,885.204,1.9476414476211135,6.83308,0.431015,0.5126,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEYAE_clean,Zn,Unmodified,0,692.666,2.0981483139059804,6.57416,0.363329,0.4656,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AWEZOS01_clean,Cu,Unmodified,0,186.993,5.883000967950672,5.84706,0.27502,0.4222,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AWEZOS_clean,Cu,Unmodified,0,184.741,5.946249073026562,5.8274,0.274629,0.4216,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AWIBAK_clean,Cu,Unmodified,0,187.444,5.849384349459039,5.84822,0.274108,0.4208,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AWIBEO_clean,Cu,Unmodified,0,197.256,5.343695502291439,5.87793,0.263519,0.4132,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AWIBIS_clean,Cu,Unmodified,0,208.06,5.143112563683553,5.87895,0.267519,0.4176,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AXICOB_clean,Cu,Unmodified,0,1124.9,2.0107209529735974,9.68612,0.565465,0.5868,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AXUBAW_manual,Zn,Unmodified,0,2425.44,1.5844366383006794,14.24572,0.960739,0.7126,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AYOQEM_clean,Cu,Unmodified,0,2997.35,1.2170830900628888,12.16451,0.912006,0.7066,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AZAVUU_clean,Cu,Unmodified,0,955.777,1.873951769084211,5.48228,0.44777,0.5306,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AZAWAB_clean,Cu,Unmodified,0,1118.62,1.79452539736461,5.65614,0.501848,0.5586,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AZEWEH_clean,Nd,Unmodified,0,151.274,4.910586088818964,4.13891,0.185711,0.4542,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
AZIMIH_clean,Zn,Unmodified,0,79.0,18.87321518987342,4.50158,0.372746,0.5414,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
AZIVAI_clean,Cu,Unmodified,0,3825.28,1.0955956165300316,7.0547,1.04774,0.715,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
AZIXUD_clean,Zn,Unmodified,0,1706.59,1.3121487879338332,5.99991,0.559825,0.6184,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BACMOH10_clean,Cu,Unmodified,0,79.0,14.617367088607594,3.65898,0.288693,0.437,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BACMOH_clean,Cu,Unmodified,0,79.0,16.262683544303798,3.80267,0.321188,0.4694,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BADZAK_clean,Zn,Unmodified,0,2225.0,1.200289438202247,7.13491,0.667661,0.6418,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BAFCAP_clean,Zn,Unmodified,0,79.0,24.09048101265823,5.02045,0.475787,0.5198,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BAFHAU_clean,Cu,Unmodified,0,2734.89,1.257217657748575,9.02635,0.859588,0.738,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAHGUN01_clean,Cu,Unmodified,0,79.0,13.744202531645572,4.22559,0.271448,0.4102,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAHGUN02_clean,Cu,Unmodified,0,79.0,13.13093670886076,4.20642,0.259336,0.3948,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAHGUN03_clean,Cu,Unmodified,0,79.0,14.126227848101266,4.25449,0.278993,0.4192,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAHGUN04_clean,Cu,Unmodified,0,79.0,14.451037974683546,4.27373,0.285408,0.424,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAHGUN_clean,Cu,Unmodified,0,79.0,14.541569620253165,4.27624,0.287196,0.429,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAKFAV_clean,Zn,Unmodified,0,79.0,15.29893670886076,5.07804,0.302154,0.5434,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BAMKIM_clean,Cu,Unmodified,0,1338.8,1.528341798625635,6.79615,0.511536,0.5666,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAMKOS_clean,Cu,Unmodified,0,1357.89,1.5176575422162324,6.76349,0.515203,0.5736,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAMMOU_clean,Cu,Unmodified,0,1374.48,1.8548978522786799,11.01739,0.63738,0.6562,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAMMUA_clean,Cu,Unmodified,0,1383.24,1.8204823457968249,10.15665,0.629541,0.655,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAMNAH_clean,Cu,Unmodified,0,1153.68,2.0916822689133903,9.37681,0.603283,0.6152,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAMNEL_clean,Cu,Unmodified,0,1140.35,2.160785723681326,9.36802,0.616013,0.627,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BARZAW_clean,Zn,Unmodified,0,79.0,13.222278481012658,7.73837,0.26114,0.3868,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BARZOK_clean,Cu,Unmodified,0,79.0,13.707645569620253,7.65896,0.270726,0.3942,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BARZUR_clean,Zn,Unmodified,0,1868.31,1.4019022539086123,5.4946,0.654797,0.6062,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BAWROI_clean,Zn,Unmodified,0,3143.05,1.5747379138098345,13.54985,1.23737,0.7794,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BAXFIR01_clean,Fe,Unmodified,0,417.597,3.4983967796703523,4.08461,0.36523,0.4766,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
BAXFIR02_clean,Fe,Unmodified,0,394.513,3.651296661960443,4.03285,0.360121,0.474,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
BAXFUD_clean,Fe,Unmodified,0,433.752,3.759540013648352,4.14435,0.407677,0.5082,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
BAXGAK_clean,Fe,Unmodified,0,417.302,3.4571988631734327,4.01414,0.360674,0.4712,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
BAZFUF01_clean,Cu,Unmodified,0,5353.8,1.8849639508386569,20.14565,2.52293,0.863,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAZFUF_clean,Cu,Unmodified,0,5368.02,1.8950227458168933,20.24597,2.54313,0.8648,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAZGAM_clean,Cu,Unmodified,0,6405.57,4.635334560390411,42.79818,7.42299,0.9392,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BAZGEQ_clean,Cu,Unmodified,0,4785.05,2.1526546222087544,27.24034,2.57514,0.8624,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEFGEA_manual,In,Unmodified,0,3710.38,1.192718805081959,9.2615,1.10636,0.722,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
BEJZAS_clean,Zn,Unmodified,0,1295.84,1.4299080133349797,4.75514,0.463233,0.628,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BELJIL_clean,Cu,Unmodified,0,674.07,2.1154716869167887,7.21036,0.356494,0.459,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BENXOJ_clean,Zn,Unmodified,0,431.811,3.1234683692634047,4.11404,0.337187,0.4884,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BENXUP_clean,Zn,Unmodified,0,443.252,2.9486612581556315,4.10218,0.32675,0.4814,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPLUF_clean,Zn,Unmodified,0,1532.3,1.9380147490700255,10.54661,0.742405,0.655,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPMAM_clean,Zn,Unmodified,0,1532.64,1.8392003340640983,10.35764,0.704708,0.63,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPMEQ_clean,Zn,Unmodified,0,1117.13,2.1511981595696112,10.23749,0.600792,0.6084,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPMIU_clean,Zn,Unmodified,0,1119.35,2.11157904140796,10.07029,0.590899,0.6036,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPNER_clean,Zn,Unmodified,0,79.0,19.959341772151898,3.72227,0.394197,0.4598,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPNIV_clean,Zn,Unmodified,0,1494.71,1.945252256290518,10.32219,0.726897,0.6494,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPNOB_clean,Zn,Unmodified,0,1498.37,1.942425435640062,10.36311,0.727618,0.6478,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPNUH_clean,Zn,Unmodified,0,946.742,2.1949844836291197,10.32563,0.519521,0.6056,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPPAP_clean,Zn,Unmodified,0,1121.89,2.0395938995801726,9.9082,0.57205,0.5902,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPPIX_clean,Zn,Unmodified,0,1303.13,1.834708739726658,9.77409,0.597716,0.592,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPPOD_clean,Zn,Unmodified,0,1335.81,1.9106160307229325,10.03622,0.638055,0.613,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEPVAV_clean,Cu,Unmodified,0,79.0,18.6313417721519,4.46396,0.367969,0.503,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEPVEZ_clean,Cu,Unmodified,0,746.277,2.146436242842805,5.76875,0.400459,0.5084,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEPVID_clean,Cu,Unmodified,0,635.159,2.4705561914418284,5.29029,0.392299,0.5122,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEPVOJ01_clean,Cu,Unmodified,0,597.937,2.580807008096171,5.12362,0.38579,0.5126,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEPVOJ_clean,Cu,Unmodified,0,527.818,2.8243826470487936,4.87498,0.37269,0.5034,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BEPYIG_clean,Cu,Unmodified,0,577.959,2.1623194724885333,7.58549,0.312433,0.4508,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
BERFIP_clean,Zn,Unmodified,0,79.0,10.17513924050633,4.07847,0.200959,0.3926,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BERGAI01_clean,Zn,Unmodified,0,79.0,16.20805063291139,5.26349,0.320109,0.4828,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BERGAI_clean,Zn,Unmodified,0,79.0,16.497518987341774,5.28761,0.325826,0.4878,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
BEXQIF_clean,Fe,Unmodified,0,3605.99,1.1631757159614973,8.04962,1.0486,0.7172,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
BEXSII_clean,Cu,Unmodified,0,2280.86,1.2422665135080626,6.27069,0.708359,0.668,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
