feature,x,prediction,std,q05,q95
time,314.60674157303373,55.136645158723006,0.3019763790624228,55.125772760124896,55.95437802133819
time,359.55056179775283,55.07775731903115,0.29873907489617735,55.172444529884075,56.03187355627559
time,404.49438202247194,55.062314119857696,0.3646616130177533,55.117230487151296,56.100637905566415
time,449.43820224719104,55.13457272422032,0.3663961185966646,55.17227391804157,56.16729039750164
time,494.38202247191015,55.09526258280015,0.35794903958507346,55.15844028786032,56.13992373522386
time,539.3258426966293,55.06144310515164,0.3836430965885935,55.08592674115566,56.15437761987112
time,584.2696629213483,55.126012938643505,0.36775349725666207,55.15565722770174,56.16403065888671
time,629.2134831460675,55.159694855170585,0.36957026369584983,55.14523753991359,56.141572427460574
time,674.1573033707866,55.29308381186574,0.3169758690467899,55.422470268355255,56.322205804507846
time,719.1011235955057,55.29308381186574,0.3169758690467869,55.422470268355255,56.32220580450783
time,764.0449438202247,55.316126310510114,0.3268781635026613,55.463897849656256,56.36139977590981
time,808.9887640449439,55.31612631051011,0.3268676148277291,55.46673858224576,56.360606909614205
time,853.932584269663,55.89373469417495,0.3581521436903787,55.729749523419734,56.763282662454195
time,898.8764044943821,55.87559833053859,0.35707414330315124,55.713855594682116,56.75502570476737
time,943.8202247191011,55.85320449590879,0.3568970998786797,55.71385559468212,56.75438632756031
time,988.7640449438203,55.74824282052154,0.40507947307886827,55.457469187496116,56.64237402265437
time,1033.7078651685395,55.94706228930404,0.4026926799011103,55.63780803292432,56.79960047479935
time,1078.6516853932585,55.94706228930402,0.4026926799011103,55.63780803292432,56.79960047479935
time,1123.5955056179776,55.91049870436063,0.4062051666224561,55.5351469215628,56.746765856349825
time,1168.5393258426966,55.927812670455644,0.4062051666224568,55.5351469215628,56.746765856349825
time,1213.4831460674159,55.86648811778608,0.38607660950273104,55.383556325556704,56.49282090831384
time,1258.426966292135,55.859512995022875,0.3866843272406972,55.387207641485965,56.49726099398799
time,1303.370786516854,55.731758773658164,0.41907260545769603,54.88343033011565,56.084130685609544
time,1348.3146067415732,55.73175877365817,0.41100317222784677,54.87026153396798,56.034621581552344
time,1393.2584269662923,55.74447972983473,0.41630410485606195,54.86785211542865,56.053440729843366
time,1438.2022471910113,55.744479729834744,0.41630410485606023,54.867852115428654,56.053440729843366
time,1483.1460674157304,55.74706381223174,0.41630410485606323,54.86785211542865,56.05344072984337
time,1528.0898876404494,55.74706381223174,0.41630410485605984,54.867852115428654,56.05344072984337
time,1573.0337078651687,55.74706381223174,0.41630410485606006,54.867852115428654,56.053440729843366
time,1617.9775280898878,55.747063812231744,0.4163041048560585,54.867852115428654,56.053440729843366
time,1662.9213483146068,55.747063812231744,0.4163041048560624,54.86785211542865,56.05344072984337
time,1707.865168539326,55.747063812231744,0.4163041048560589,54.867852115428654,56.053440729843366
time,1752.8089887640451,55.747063812231744,0.41825224040776593,54.867852115428654,56.053440729843366
